"HP 15-dy2503la - Notebook - 15.6""",801,Intel Core i5 1135G7-8 GB-512 GB SSD-Intel Iris Xe Graphics-Microsoft Windows-Silver-1-year warranty,Computadores,HP,6D996LA#ABM,Portátiles,https://www.panafoto.com/media/catalog/product/cache/22adb41f3f66ba957b3b3b7b0df44fe6/1/4/148981.jpg,https://d30itml3t0pwpf.cloudfront.net/api/v3/medias/16205860/image/opt/original/1673624674-fd231e21,https://sri.com.pa/media/catalog/product/cache/797737ebabff440ab44742a5e504f052/6/d/6d996laabm.png
"Lenovo ThinkBook - Notebook - 14""",1263,Intel Core i7 I7-1255U-512 GB SSD-Windows 11 Pro-Spanish-1-year warranty-DG W10Pro,Computadores,Lenovo,21DH00FNGJ,Portátiles,https://sri.com.pa/media/catalog/product/cache/797737ebabff440ab44742a5e504f052/2/1/21dh00fngj.png,https://cdn.kemik.gt/2023/02/21DH00FNGJ-LAPTOP-LENOVO-1200X1200-4.-700x700.jpg,https://solant.com.gt/wp-content/uploads/2023/01/21DH00FNGJ-LAPTOP-LENOVO-1200X1200-1.-700x700-1.jpg
"HP ProBook 450 G9 Notebook - Notebook - 15.6""",1199,Intel Core i5 I5-1235U-512 GB SSD-Windows 11 Pro-1-year warranty,Computadores,HP,6C5Y1LT#ABM,Portátiles,https://imagenes.deltron.com.pe/images/productos/on-line/items/large/nb/hp/nbhp6c5y1lt_3.jpg,https://store.intcomex.com/images/products/NT015HPR12%20M.png,https://imagenes.deltron.com.pe/images/productos/on-line/items/large/nb/hp/nbhp6c5y1lt.jpg
"HP ProBook 450 G9 - Notebook - 15.6""",1371,Intel Core i7 1255U-512 GB SSD-Windows 11 Pro,Computadores,HP,76Q26LT#ABM,Portátiles,https://nemvoshop.com/wp-content/uploads/2023/01/pbg93_large.webp,https://trescom.com.gt/wp-content/uploads/Portatil-HP-ProBook-450-G9-Core-i7-1255U-16GB-RAM-DDR4-512GB-SSD-M.2-Pantalla-de-15.6%E2%80%B3-1.png,https://store.intcomex.com/images/products/NT022HPQ04%20m.jpg
Dell Latitude 3520 - Intel Core i5 1135G7 / 2.4 GHz - Win 10 Pro 64 bits (incluye Licencia de Win 11 Pro),1066,"Intel Iris Xe Graphics-8 GB RAM-256 GB SSD NVMe Class 35-15.6"" 1920 x 1080 (Full HD)-Wi-Fi 6-negro-kbd: español-BTS-con 1 Year Hardware Service with Onsite",Computadores,Dell,WV34V,Portátiles,https://www.laserprintsoluciones.com/wp-content/uploads/2023/03/WV34V.png,https://imagenes.deltron.com.pe/images/productos/on-line/items/large/nb/de/nbdellwv34v_2.jpg,https://cdn.panacompu.com/cdn-img/pv/dell-latitude-3520-front-laptop-view.jpg?width=400&height=400&FixedWidthHeight=true
Lenovo Legion 5 Pro 16ACH6H 82JQ - Diseño de bisagra en 180 grados - AMD Ryzen 7 5800H / 3.2 GHz,2234,"Win 11 Home-GF RTX 3070 -16 GB RAM-512 GB SSD NVMe-16"" IPS 2560 x 1600 (WQXGA) @ 165 Hz-Wi-Fi 6-negro (abajo) gris tormenta (parte superior)-kbd: español (Latinoamérica)",Computadores,Lenovo,82JQ009XGJ,Portátiles,https://en.uaebattery.ae/lenovo-en/pic_big_Zoom/L20C4PC1-3.jpg,https://cdn.panacompu.com/cdn-img/pv/lenovo-laptop-gaming-legion-5-pro-16in-amd-gallery.jpg?width=780&height=780&FixedWidthHeight=false,https://en.uaebattery.ae/lenovo-en/pic_big_Zoom/L20C4PC1-2.jpg
"HP 15-ef1508la - Notebook - 15.6""",536,AMD Ryzen 3 3250U-256 GB SSD-Windows 11 Home-Spanish,Computadores,HP,767U6LA#ABM,Portátiles,https://cdn.shopify.com/s/files/1/1161/3498/products/28-7_1_0d4f97eb-de1b-4c5f-8fbb-d55f9028b227_large.jpg?v=1676321357,https://sri.com.pa/media/catalog/product/cache/797737ebabff440ab44742a5e504f052/7/6/767u6laabm.png,https://cdn.shopify.com/s/files/1/1161/3498/products/28-6_1_1d136eed-019a-420f-b8f1-58250f210e06_large.jpg?v=1676321357
"Lenovo Legion 5 Pro 16ACH - Notebook - 16""",1801,AMD Ryzen 5 5600H-512 GB SSD-NVIDIA GeForce RTX 3060-Windows 11 Home-Gray-1-year warranty,Computadores,Lenovo,82JQ00SQGJ,Portátiles,https://sri.com.pa/media/catalog/product/cache/797737ebabff440ab44742a5e504f052/8/2/82jq00sqgj.jpg,https://www.laptopbattery.com.my/lenovo-batteries/pic_big_Zoom/L20C4PC1-1.jpg,https://trescom.com.gt/wp-content/uploads/Portatil-Lenovo-Legion-5-Pro-16ACH-AMD-Ryzen-5-5600H-16GB-RAM-DDR4-512GB-SSD-NVMe-1.png
"Lenovo IP 5 15ALC - Notebook - 15.6""",1023,AMD Ryzen 7 5700U-512 GB SSD-Intel UHD Graphics-Windows 11 Home-Blue-1-year warranty,Computadores,Lenovo,82LN00HLGJ,Portátiles,https://en.uaebattery.ae/lenovo-en/pic_big_Zoom/l19c3pf5-3cell-3.jpg,https://tiendaintelmax.net/product/LAP0421/image,https://en.uaebattery.ae/lenovo-en/pic_big_Zoom/l19c3pf5-3cell-2.jpg
"Lenovo ThinkPad E14 - Notebook - 14""",1455,Intel Core i7 I7-1255U-512 GB SSD-Windows 11 Pro-Spanish-Downgrade W10,Computadores,Lenovo,21E4S0AB00,Portátiles,https://cdn.kemik.gt/2023/05/21E4S0AB00-LENOVO-1200x1200-01.-500x500.jpg,https://www.zonatek.cr/web/image/product.image/117120/image_1024/Laptop%20Lenovo%20ThinkPad%20E14%2014%22%20Core%20I7%20Gen%204%2016GB%20512GB%2021E4S0AB00?unique=d106e4f,https://cdn.kemik.gt/2023/05/21E4S0AB00-LENOVO-1200x1200-02.-500x500.jpg
